OBJECTID,State,Facility_ID,Tank_ID,Tank_Status,Installation_Date,Removal_Date,Capacity,Substances,Tank_Wall_Type,QA
50143,Alaska,AK818,AK818_1,Closed,4/19/1981 4:00:00 AM,,1000,Diesel,,
50144,Alaska,AK818,AK818_2,Closed,4/19/1981 4:00:00 AM,,1000,Diesel,,
50145,Alaska,AK818,AK818_3,Closed,4/19/1981 4:00:00 AM,,1000,Gasoline,,
50146,Alaska,AK818,AK818_4,Closed,4/19/1981 4:00:00 AM,,4000,Gasoline,,
50147,Alaska,AK818,AK818_5,Closed,4/19/1981 4:00:00 AM,,4000,Gasoline,,
50148,Alaska,AK1022,AK1022_1,Closed,4/17/1981 4:00:00 AM,,1000,Diesel,,
50149,Alaska,AK1022,AK1022_2,Closed,4/17/1981 4:00:00 AM,,500,Diesel,,
50150,Alaska,AK1074,AK1074_1,Closed,4/17/1981 4:00:00 AM,,1000,Gasoline,,
50151,Alaska,AK1074,AK1074_2,Closed,4/17/1981 4:00:00 AM,,1000,Gasoline,,
50152,Alaska,AK1074,AK1074_3,Closed,4/17/1981 4:00:00 AM,,1000,Diesel,,
50153,Alaska,AK1074,AK1074_4,Closed,4/17/1981 4:00:00 AM,,4000,Diesel,,
50154,Alaska,AK296,AK296_2,Closed,4/17/1981 4:00:00 AM,,1500,Gasoline,,
50155,Alaska,AK373,AK373_1,Closed,4/17/1981 4:00:00 AM,,500,Diesel,,
50156,Alaska,AK373,AK373_2,Closed,4/17/1981 4:00:00 AM,,2000,Gasoline,,
50157,Alaska,AK373,AK373_3,Closed,4/17/1981 4:00:00 AM,,2000,Gasoline,,
50158,Alaska,AK1090,AK1090_1,Closed,4/15/1981 4:00:00 AM,,1000,Gasoline,,
50159,Alaska,AK190,AK190_1,Closed,4/14/1981 4:00:00 AM,,10000,Diesel,,
50160,Alaska,AK190,AK190_2,Closed,4/14/1981 4:00:00 AM,,5000,Diesel,,
50161,Alaska,AK728,AK728_1,Open,4/14/1981 4:00:00 AM,,10000,Gasoline,,
50162,Alaska,AK728,AK728_2,Temporarily out of Service,4/14/1981 4:00:00 AM,,10000,Diesel,,
50163,Alaska,AK1297,AK1297_1,Closed,4/8/1981 4:00:00 AM,,550,Diesel,,
50164,Alaska,AK1760,AK1760_1,Closed,4/8/1981 4:00:00 AM,,1000,Gasoline,,
50165,Alaska,AK1775,AK1775_1,Closed,4/8/1981 4:00:00 AM,,4000,Diesel,,
50166,Alaska,AK352,AK352_1,Closed,4/8/1981 4:00:00 AM,,1000,Gasoline,,
50167,Alaska,AK352,AK352_2,Closed,4/8/1981 4:00:00 AM,,300,Diesel,,
50168,Alaska,AK284,AK284_1,Closed,4/7/1981 4:00:00 AM,,20000,Gasoline,,
50169,Alaska,AK284,AK284_2,Closed,4/7/1981 4:00:00 AM,,20000,Gasoline,,
50170,Alaska,AK284,AK284_3,Closed,4/7/1981 4:00:00 AM,,20000,Diesel,,
50171,Alaska,AK368,AK368_1,Closed,4/4/1981 5:00:00 AM,,1000,Diesel,,
50172,Alaska,AK368,AK368_2,Closed,4/4/1981 5:00:00 AM,,1000,Gasoline,,
50173,Alaska,AK701,AK701_3,Closed,4/2/1981 5:00:00 AM,,20000,Kerosene,,
50174,Alaska,AK701,AK701_4,Closed,4/2/1981 5:00:00 AM,,20000,Kerosene,,
50175,Alaska,AK221,AK221_1,Closed,4/1/1981 5:00:00 AM,,500,Gasoline,,
50176,Alaska,AK221,AK221_2,Closed,4/1/1981 5:00:00 AM,,1000,Gasoline,,
50177,Alaska,AK221,AK221_3,Closed,4/1/1981 5:00:00 AM,,2000,Gasoline,,
50178,Alaska,AK2888,AK2888_1,Closed,4/1/1981 5:00:00 AM,,1000,Gasoline,,
50179,Alaska,AK736,AK736_1,Closed,4/1/1981 5:00:00 AM,,25000,Diesel,,
50180,Alaska,AK736,AK736_2,Closed,4/1/1981 5:00:00 AM,,20000,Diesel,,
50181,Alaska,AK736,AK736_3,Closed,4/1/1981 5:00:00 AM,,20000,Gasoline,,
50182,Alaska,AK191,AK191_2,Closed,3/28/1981 5:00:00 AM,,1000,Gasoline,,
50183,Alaska,AK191,AK191_4,Closed,3/28/1981 5:00:00 AM,,1000,Used Oil,,
50184,Alaska,AK1503,AK1503_1,Closed,3/27/1981 5:00:00 AM,,2500,Diesel,,
50185,Alaska,AK1503,AK1503_3,Closed,3/27/1981 5:00:00 AM,,1500,Gasoline,,
50186,Alaska,AK505,AK505_1,Closed,3/27/1981 5:00:00 AM,,1000,Gasoline,,
50187,Alaska,AK505,AK505_2,Closed,3/27/1981 5:00:00 AM,,1000,Diesel,,
50188,Alaska,AK615,AK615_1,Closed,3/26/1981 5:00:00 AM,,300,Diesel,,
50189,Alaska,AK615,AK615_2,Closed,3/26/1981 5:00:00 AM,,300,Gasoline,,
50190,Alaska,AK1161,AK1161_1,Closed,3/25/1981 5:00:00 AM,,3000,Gasoline,,
50191,Alaska,AK1161,AK1161_2,Closed,3/25/1981 5:00:00 AM,,3000,Gasoline,,
50192,Alaska,AK1491,AK1491_3,Closed,3/24/1981 5:00:00 AM,,2000,Gasoline,,
50193,Alaska,AK279,AK279_4,Closed,3/23/1981 5:00:00 AM,,300,Used Oil,,
50194,Alaska,AK1068,AK1068_1,Closed,3/22/1981 5:00:00 AM,,6000,Gasoline,,
50195,Alaska,AK1068,AK1068_2,Closed,3/22/1981 5:00:00 AM,,6000,Gasoline,,
50196,Alaska,AK1073,AK1073_1,Closed,3/21/1981 5:00:00 AM,,2000,Gasoline,,
50197,Alaska,AK1073,AK1073_2,Closed,3/21/1981 5:00:00 AM,,2000,Diesel,,
50198,Alaska,AK1254,AK1254_1,Closed,3/21/1981 5:00:00 AM,,2000,Diesel,,
50199,Alaska,AK1254,AK1254_2,Closed,3/21/1981 5:00:00 AM,,1000,Diesel,,
50200,Alaska,AK1254,AK1254_3,Closed,3/21/1981 5:00:00 AM,,1000,Gasoline,,
50201,Alaska,AK420,AK420_2,Closed,3/21/1981 5:00:00 AM,,1000,Gasoline,,
50202,Alaska,AK1055,AK1055_5,Closed,3/20/1981 5:00:00 AM,,500,Gasoline,,
50203,Alaska,AK1056,AK1056_1,Closed,3/20/1981 5:00:00 AM,,6000,Gasoline,,
50204,Alaska,AK1188,AK1188_1,Closed,3/20/1981 5:00:00 AM,,1500,Gasoline,,
50205,Alaska,AK1188,AK1188_2,Closed,3/20/1981 5:00:00 AM,,1500,Diesel,,
50206,Alaska,AK1393,AK1393_3,Closed,3/20/1981 5:00:00 AM,,500,Gasoline,,
50207,Alaska,AK1393,AK1393_4,Closed,3/20/1981 5:00:00 AM,,500,Diesel,,
50208,Alaska,AK580,AK580_1,Closed,3/20/1981 5:00:00 AM,,1000,Diesel,,
50209,Alaska,AK580,AK580_2,Closed,3/20/1981 5:00:00 AM,,5000,Gasoline,,
50210,Alaska,AK580,AK580_3,Closed,3/20/1981 5:00:00 AM,,10000,Diesel,,
50211,Alaska,AK580,AK580_4,Closed,3/20/1981 5:00:00 AM,,200,Used Oil,,
50212,Alaska,AK976,AK976_1,Closed,3/20/1981 5:00:00 AM,,750,Diesel,,
50213,Alaska,AK1271,AK1271_1,Closed,3/19/1981 5:00:00 AM,,5000,Gasoline,,
50214,Alaska,AK1271,AK1271_2,Closed,3/19/1981 5:00:00 AM,,5000,Gasoline,,
50215,Alaska,AK1271,AK1271_3,Closed,3/19/1981 5:00:00 AM,,5000,Diesel,,
50216,Alaska,AK1571,AK1571_1,Closed,3/19/1981 5:00:00 AM,,15000,Diesel,,
50217,Alaska,AK1571,AK1571_2,Closed,3/19/1981 5:00:00 AM,,10000,Gasoline,,
50218,Alaska,AK1571,AK1571_3,Closed,3/19/1981 5:00:00 AM,,10000,Gasoline,,
50219,Alaska,AK1571,AK1571_6,Closed,3/19/1981 5:00:00 AM,,5000,Gasoline,,
50220,Alaska,AK1571,AK1571_7,Closed,3/19/1981 5:00:00 AM,,5000,Gasoline,,
50221,Alaska,AK304,AK304_1,Closed,3/6/1981 5:00:00 AM,,1000,Gasoline,,
50222,Alaska,AK304,AK304_2,Closed,3/6/1981 5:00:00 AM,,10000,Diesel,,
50223,Alaska,AK2088,AK2088_2,Closed,3/1/1981 5:00:00 AM,,1000,Gasoline,,
50224,Alaska,AK1146,AK1146_1,Closed,2/24/1981 5:00:00 AM,,500,Gasoline,,
50225,Alaska,AK494,AK494_1,Closed,2/21/1981 5:00:00 AM,,1000,Gasoline,,
50226,Alaska,AK494,AK494_2,Closed,2/21/1981 5:00:00 AM,,2000,Diesel,,
50227,Alaska,AK1053,AK1053_3,Closed,2/20/1981 5:00:00 AM,,300,Gasoline,,
50228,Alaska,AK1661,AK1661_2,Closed,2/20/1981 5:00:00 AM,,500,Gasoline,,
50229,Alaska,AK1251,AK1251_1,Closed,2/19/1981 5:00:00 AM,,3000,Diesel,,
50230,Alaska,AK1262,AK1262_1,Closed,2/19/1981 5:00:00 AM,,10000,Gasoline,,
50231,Alaska,AK1277,AK1277_1,Closed,2/19/1981 5:00:00 AM,,10000,Gasoline,,
50232,Alaska,AK1277,AK1277_2,Closed,2/19/1981 5:00:00 AM,,10000,Diesel,,
50233,Alaska,AK117,AK117_1,Closed,2/12/1981 5:00:00 AM,,3000,Diesel,,
50234,Alaska,AK117,AK117_2,Closed,2/12/1981 5:00:00 AM,,500,Used Oil,,
50235,Alaska,AK830,AK830_1,Closed,1/31/1981 5:00:00 AM,,3500,Diesel,,
50236,Alaska,AK713,AK713_2,Closed,1/29/1981 5:00:00 AM,,1000,Diesel,,
50237,Alaska,AK821,AK821_1,Closed,1/22/1981 5:00:00 AM,,5000,Diesel,,
50238,Alaska,AK821,AK821_2,Closed,1/22/1981 5:00:00 AM,,5000,Gasoline,,
50239,Alaska,AK535,AK535_1,Closed,1/12/1981 5:00:00 AM,,1000,Diesel,,
50240,Alaska,AK2512,AK2512_1,Closed,1/10/1981 5:00:00 AM,,2000,Gasoline,,
50241,Alaska,AK1030,AK1030_1,Closed,1/1/1981 5:00:00 AM,,1500,Gasoline,,
50242,Alaska,AK1318,AK1318_3,Closed,1/1/1981 5:00:00 AM,,500,Used Oil,,
50243,Alaska,AK1363,AK1363_1,Closed,1/1/1981 5:00:00 AM,,10000,Diesel,,
50244,Alaska,AK1494,AK1494_5,Closed,1/1/1981 5:00:00 AM,,500,Diesel,,
50245,Alaska,AK1712,AK1712_2,Closed,1/1/1981 5:00:00 AM,,3000,Diesel,,
50246,Alaska,AK173,AK173_1,Closed,1/1/1981 5:00:00 AM,,1000,Gasoline,,
50247,Alaska,AK209,AK209_2,Closed,1/1/1981 5:00:00 AM,,3000,Diesel,,
50248,Alaska,AK2348,AK2348_2,Closed,1/1/1981 5:00:00 AM,,1000,Diesel,,
50249,Alaska,AK2402,AK2402_1,Closed,1/1/1981 5:00:00 AM,,6000,Gasoline,,
50250,Alaska,AK2402,AK2402_2,Closed,1/1/1981 5:00:00 AM,,4000,Gasoline,,
50251,Alaska,AK2402,AK2402_3,Closed,1/1/1981 5:00:00 AM,,3000,Diesel,,
50252,Alaska,AK2416,AK2416_1,Closed,1/1/1981 5:00:00 AM,,500,Diesel,,
50253,Alaska,AK2437,AK2437_1,Closed,1/1/1981 5:00:00 AM,,5000,Gasoline,,
50254,Alaska,AK2437,AK2437_2,Closed,1/1/1981 5:00:00 AM,,5000,Gasoline,,
50255,Alaska,AK2440,AK2440_1,Closed,1/1/1981 5:00:00 AM,,500,Gasoline,,
50256,Alaska,AK2440,AK2440_2,Closed,1/1/1981 5:00:00 AM,,500,Gasoline,,
50257,Alaska,AK2440,AK2440_3,Closed,1/1/1981 5:00:00 AM,,500,Diesel,,
50258,Alaska,AK2451,AK2451_1,Closed,1/1/1981 5:00:00 AM,,10000,Gasoline,,
50259,Alaska,AK2461,AK2461_1,Closed,1/1/1981 5:00:00 AM,,2000,Gasoline,,
50260,Alaska,AK2461,AK2461_2,Closed,1/1/1981 5:00:00 AM,,2000,Gasoline,,
50261,Alaska,AK2461,AK2461_3,Closed,1/1/1981 5:00:00 AM,,2000,Gasoline,,
50262,Alaska,AK2553,AK2553_2,Closed,1/1/1981 5:00:00 AM,,10000,Diesel,,
50263,Alaska,AK2662,AK2662_1,Closed,1/1/1981 5:00:00 AM,,25000,Gasoline,,
50264,Alaska,AK2662,AK2662_2,Closed,1/1/1981 5:00:00 AM,,25000,Gasoline,,
50265,Alaska,AK2662,AK2662_3,Closed,1/1/1981 5:00:00 AM,,25000,Gasoline,,
50266,Alaska,AK2662,AK2662_4,Closed,1/1/1981 5:00:00 AM,,12000,Gasoline,,
50267,Alaska,AK2662,AK2662_5,Closed,1/1/1981 5:00:00 AM,,12000,Gasoline,,
50268,Alaska,AK2685,AK2685_1,Closed,1/1/1981 5:00:00 AM,,5000,Gasoline,,
50269,Alaska,AK2685,AK2685_2,Closed,1/1/1981 5:00:00 AM,,5000,Gasoline,,
50270,Alaska,AK2696,AK2696_1,Closed,1/1/1981 5:00:00 AM,,2000,Gasoline,,
50271,Alaska,AK2696,AK2696_2,Closed,1/1/1981 5:00:00 AM,,1500,Diesel,,
50272,Alaska,AK2699,AK2699_1,Closed,1/1/1981 5:00:00 AM,,500,Gasoline,,
50273,Alaska,AK2711,AK2711_1,Closed,1/1/1981 5:00:00 AM,,1000,Diesel,,
50274,Alaska,AK2711,AK2711_2,Closed,1/1/1981 5:00:00 AM,,1000,Gasoline,,
50275,Alaska,AK2714,AK2714_1,Closed,1/1/1981 5:00:00 AM,,500,Gasoline,,
50276,Alaska,AK2745,AK2745_1,Closed,1/1/1981 5:00:00 AM,,8000,Gasoline,,
50277,Alaska,AK2745,AK2745_2,Closed,1/1/1981 5:00:00 AM,,10000,Gasoline,,
50278,Alaska,AK2781,AK2781_1,Closed,1/1/1981 5:00:00 AM,,1000,Gasoline,,
50279,Alaska,AK2786,AK2786_1,Closed,1/1/1981 5:00:00 AM,,500,Gasoline,,
50280,Alaska,AK2820,AK2820_1,Closed,1/1/1981 5:00:00 AM,,1000,Gasoline,,
50281,Alaska,AK2889,AK2889_1,Closed,1/1/1981 5:00:00 AM,,500,Diesel,,
50282,Alaska,AK2889,AK2889_2,Closed,1/1/1981 5:00:00 AM,,300,Gasoline,,
50283,Alaska,AK2934,AK2934_1,Closed,1/1/1981 5:00:00 AM,,8000,Gasoline,,
50284,Alaska,AK2934,AK2934_2,Closed,1/1/1981 5:00:00 AM,,8000,Gasoline,,
50285,Alaska,AK2934,AK2934_3,Closed,1/1/1981 5:00:00 AM,,300,Used Oil,,
50286,Alaska,AK3076,AK3076_1,Closed,1/1/1981 5:00:00 AM,,1000,Diesel,,
50287,Alaska,AK3135,AK3135_1,Closed,1/1/1981 5:00:00 AM,,2000,Diesel,,
50288,Alaska,AK3203,AK3203_2,Closed,1/1/1981 5:00:00 AM,,15000,Diesel,,
50289,Alaska,AK998,AK998_7,Closed,1/1/1981 5:00:00 AM,,600,Diesel,,
50290,Alaska,AK1335,AK1335_2,Closed,12/18/1980 5:00:00 AM,,4000,Gasoline,,
50291,Alaska,AK1335,AK1335_3,Closed,12/18/1980 5:00:00 AM,,4000,Gasoline,,
50292,Alaska,AK726,AK726_4,Closed,12/4/1980 5:00:00 AM,,10000,Diesel,,
50293,Alaska,AK583,AK583_1,Closed,11/26/1980 5:00:00 AM,,3000,Gasoline,,
50294,Alaska,AK1326,AK1326_3,Closed,11/11/1980 5:00:00 AM,,1000,Used Oil,,
50295,Alaska,AK1976,AK1976_1,Closed,11/2/1980 5:00:00 AM,,8400,Diesel,,
50296,Alaska,AK1976,AK1976_2,Closed,11/2/1980 5:00:00 AM,,5000,Gasoline,,
50297,Alaska,AK2451,AK2451_2,Closed,10/1/1980 4:00:00 AM,,10000,Gasoline,,
50298,Alaska,AK2451,AK2451_3,Closed,10/1/1980 4:00:00 AM,,5000,Diesel,,
50299,Alaska,AK1671,AK1671_1,Closed,8/1/1980 4:00:00 AM,,10000,Diesel,,
50300,Alaska,AK1671,AK1671_2,Closed,8/1/1980 4:00:00 AM,,10000,Gasoline,,
50301,Alaska,AK1675,AK1675_2,Closed,8/1/1980 4:00:00 AM,,10000,Gasoline,,
50302,Alaska,AK2737,AK2737_1,Closed,8/1/1980 4:00:00 AM,,5000,Diesel,,
50303,Alaska,AK2737,AK2737_2,Closed,8/1/1980 4:00:00 AM,,5000,Gasoline,,
50304,Alaska,AK2737,AK2737_3,Closed,8/1/1980 4:00:00 AM,,10000,Gasoline,,
50305,Alaska,AK313,AK313_1,Closed,8/1/1980 4:00:00 AM,,5000,Diesel,,
50306,Alaska,AK733,AK733_3,Closed,8/1/1980 4:00:00 AM,,1000,Diesel,,
50307,Alaska,AK847,AK847_4,Closed,7/24/1980 4:00:00 AM,,10000,Diesel,,
50308,Alaska,AK945,AK945_1,Closed,7/23/1980 4:00:00 AM,,10000,Gasoline,,
50309,Alaska,AK945,AK945_2,Closed,7/23/1980 4:00:00 AM,,10000,Gasoline,,
50310,Alaska,AK1646,AK1646_1,Closed,7/3/1980 4:00:00 AM,,2000,Diesel,,
50311,Alaska,AK1646,AK1646_2,Closed,7/3/1980 4:00:00 AM,,2000,Diesel,,
50312,Alaska,AK2453,AK2453_1,Closed,7/1/1980 4:00:00 AM,,980,Gasoline,,
50313,Alaska,AK2730,AK2730_1,Closed,7/1/1980 4:00:00 AM,,1000,Gasoline,,
50314,Alaska,AK498,AK498_8,Closed,6/30/1980 4:00:00 AM,,500,Used Oil,,
50315,Alaska,AK684,AK684_2,Closed,6/27/1980 4:00:00 AM,,2500,Gasoline,,
50316,Alaska,AK1257,AK1257_1,Closed,6/22/1980 4:00:00 AM,,4000,Diesel,,
50317,Alaska,AK1257,AK1257_2,Closed,6/22/1980 4:00:00 AM,,2000,Diesel,,
50318,Alaska,AK1257,AK1257_3,Closed,6/22/1980 4:00:00 AM,,2000,Diesel,,
50319,Alaska,AK1257,AK1257_4,Closed,6/22/1980 4:00:00 AM,,1000,Diesel,,
50320,Alaska,AK1214,AK1214_1,Closed,6/12/1980 4:00:00 AM,,1000,Gasoline,,
50321,Alaska,AK176,AK176_1,Closed,6/9/1980 4:00:00 AM,,275,Gasoline,,
50322,Alaska,AK3563,AK3563_1,Closed,6/6/1980 4:00:00 AM,,2000,Kerosene,,
50323,Alaska,AK1675,AK1675_1,Closed,6/4/1980 4:00:00 AM,,10000,Diesel,,
50324,Alaska,AK2577,AK2577_1,Closed,6/1/1980 4:00:00 AM,,1000,Gasoline,,
50325,Alaska,AK2577,AK2577_2,Closed,6/1/1980 4:00:00 AM,,1000,Gasoline,,
50326,Alaska,AK3106,AK3106_1,Closed,6/1/1980 4:00:00 AM,,1000,Diesel,,
50327,Alaska,AK347,AK347_3,Closed,6/1/1980 4:00:00 AM,,2500,Gasoline,,
50328,Alaska,AK962,AK962_1,Closed,6/1/1980 4:00:00 AM,,10000,Gasoline,,
50329,Alaska,AK962,AK962_2,Closed,6/1/1980 4:00:00 AM,,10000,Gasoline,,
50330,Alaska,AK1914,AK1914_1,Closed,5/30/1980 4:00:00 AM,,1000,Gasoline,,
50331,Alaska,AK1914,AK1914_2,Closed,5/30/1980 4:00:00 AM,,1000,Diesel,,
50332,Alaska,AK1124,AK1124_1,Closed,5/21/1980 4:00:00 AM,,10000,Gasoline,,
50333,Alaska,AK1124,AK1124_2,Closed,5/21/1980 4:00:00 AM,,10000,Gasoline,,
50334,Alaska,AK1124,AK1124_3,Closed,5/21/1980 4:00:00 AM,,10000,Diesel,,
50335,Alaska,AK1435,AK1435_1,Closed,5/16/1980 4:00:00 AM,,12000,Gasoline,,
50336,Alaska,AK1435,AK1435_2,Closed,5/16/1980 4:00:00 AM,,12000,Gasoline,,
50337,Alaska,AK1435,AK1435_3,Closed,5/16/1980 4:00:00 AM,,12000,Diesel,,
50338,Alaska,AK1558,AK1558_2,Closed,5/16/1980 4:00:00 AM,,1500,Gasoline,,
50339,Alaska,AK440,AK440_3,Closed,5/14/1980 4:00:00 AM,,10000,Gasoline,,
50340,Alaska,AK1321,AK1321_1,Closed,5/12/1980 4:00:00 AM,,1000,Diesel,,
50341,Alaska,AK1321,AK1321_2,Closed,5/12/1980 4:00:00 AM,,1000,Gasoline,,
50342,Alaska,AK1321,AK1321_3,Closed,5/12/1980 4:00:00 AM,,3000,Gasoline,,
50343,Alaska,AK1321,AK1321_4,Closed,5/12/1980 4:00:00 AM,,250,Used Oil,,
50344,Alaska,AK881,AK881_1,Closed,5/10/1980 4:00:00 AM,,1500,Used Oil,,
50345,Alaska,AK1325,AK1325_1,Closed,5/9/1980 4:00:00 AM,,500,Gasoline,,
50346,Alaska,AK1052,AK1052_1,Closed,5/8/1980 4:00:00 AM,,1000,Gasoline,,
50347,Alaska,AK1052,AK1052_2,Closed,5/8/1980 4:00:00 AM,,1000,Diesel,,
50348,Alaska,AK1549,AK1549_2,Closed,5/8/1980 4:00:00 AM,,3000,Diesel,,
50349,Alaska,AK1549,AK1549_3,Closed,5/8/1980 4:00:00 AM,,3000,Diesel,,
50350,Alaska,AK1549,AK1549_4,Closed,5/8/1980 4:00:00 AM,,1000,Gasoline,,
50351,Alaska,AK4,AK4_1,Closed,5/8/1980 4:00:00 AM,,3000,Diesel,,
50352,Alaska,AK4,AK4_2,Closed,5/8/1980 4:00:00 AM,,3000,Gasoline,,
50353,Alaska,AK4,AK4_3,Closed,5/8/1980 4:00:00 AM,,3000,Diesel,,
50354,Alaska,AK868,AK868_1,Closed,5/8/1980 4:00:00 AM,,10000,Gasoline,,
50355,Alaska,AK868,AK868_2,Closed,5/8/1980 4:00:00 AM,,5000,Gasoline,,
50356,Alaska,AK868,AK868_3,Closed,5/8/1980 4:00:00 AM,,5000,Diesel,,
50357,Alaska,AK1472,AK1472_1,Closed,5/7/1980 4:00:00 AM,,10000,Gasoline,,
50358,Alaska,AK1472,AK1472_2,Closed,5/7/1980 4:00:00 AM,,10000,Diesel,,
50359,Alaska,AK1472,AK1472_3,Closed,5/7/1980 4:00:00 AM,,5000,Diesel,,
50360,Alaska,AK672,AK672_3,Closed,5/7/1980 4:00:00 AM,,2000,Diesel,,
50361,Alaska,AK916,AK916_1,Closed,5/7/1980 4:00:00 AM,,500,Gasoline,,
50362,Alaska,AK986,AK986_1,Closed,5/7/1980 4:00:00 AM,,12000,Gasoline,,
50363,Alaska,AK986,AK986_2,Closed,5/7/1980 4:00:00 AM,,12000,Gasoline,,
50364,Alaska,AK844,AK844_1,Closed,5/6/1980 4:00:00 AM,,1000,Diesel,,
50365,Alaska,AK844,AK844_2,Closed,5/6/1980 4:00:00 AM,,500,Gasoline,,
50366,Alaska,AK845,AK845_1,Closed,5/6/1980 4:00:00 AM,,1000,Diesel,,
50367,Alaska,AK845,AK845_2,Closed,5/6/1980 4:00:00 AM,,1000,Diesel,,
50368,Alaska,AK133,AK133_1,Closed,5/5/1980 4:00:00 AM,,1000,Diesel,,
50369,Alaska,AK1488,AK1488_1,Closed,5/5/1980 4:00:00 AM,,1200,Diesel,,
50370,Alaska,AK1488,AK1488_2,Closed,5/5/1980 4:00:00 AM,,1200,Gasoline,,
50371,Alaska,AK1526,AK1526_1,Closed,5/5/1980 4:00:00 AM,,3000,Diesel,,
50372,Alaska,AK1637,AK1637_1,Closed,5/5/1980 4:00:00 AM,,500,Gasoline,,
50373,Alaska,AK345,AK345_1,Closed,5/5/1980 4:00:00 AM,,10000,Diesel,,
50374,Alaska,AK345,AK345_2,Closed,5/5/1980 4:00:00 AM,,10000,Diesel,,
50375,Alaska,AK345,AK345_3,Closed,5/5/1980 4:00:00 AM,,10000,Gasoline,,
50376,Alaska,AK345,AK345_4,Closed,5/5/1980 4:00:00 AM,,10000,Gasoline,,
50377,Alaska,AK345,AK345_5,Closed,5/5/1980 4:00:00 AM,,2000,Used Oil,,
50378,Alaska,AK563,AK563_3,Closed,5/4/1980 4:00:00 AM,,5000,Gasoline,,
50379,Alaska,AK563,AK563_4,Closed,5/4/1980 4:00:00 AM,,2000,Gasoline,,
50380,Alaska,AK739,AK739_1,Closed,5/4/1980 4:00:00 AM,,1000,Gasoline,,
50381,Alaska,AK1476,AK1476_5,Closed,5/2/1980 4:00:00 AM,,10000,Kerosene,,
50382,Alaska,AK1514,AK1514_1,Closed,5/1/1980 4:00:00 AM,,475,Gasoline,,
50383,Alaska,AK1549,AK1549_6,Closed,5/1/1980 4:00:00 AM,,500,Used Oil,,
50384,Alaska,AK503,AK503_1,Closed,5/1/1980 4:00:00 AM,,8000,Gasoline,,
50385,Alaska,AK503,AK503_2,Closed,5/1/1980 4:00:00 AM,,8000,Gasoline,,
50386,Alaska,AK1099,AK1099_1,Closed,4/30/1980 4:00:00 AM,,500,Diesel,,
50387,Alaska,AK155,AK155_1,Closed,4/30/1980 4:00:00 AM,,500,Gasoline,,
50388,Alaska,AK1626,AK1626_1,Closed,4/30/1980 4:00:00 AM,,500,Gasoline,,
50389,Alaska,AK1626,AK1626_3,Closed,4/30/1980 4:00:00 AM,,500,Diesel,,
50390,Alaska,AK1728,AK1728_1,Closed,4/29/1980 4:00:00 AM,,4000,Gasoline,,
50391,Alaska,AK1728,AK1728_2,Closed,4/29/1980 4:00:00 AM,,4000,Gasoline,,
50392,Alaska,AK751,AK751_1,Closed,4/29/1980 4:00:00 AM,,1000,Used Oil,,
50393,Alaska,AK751,AK751_3,Closed,4/29/1980 4:00:00 AM,,2000,Diesel,,
50394,Alaska,AK1638,AK1638_1,Closed,4/28/1980 4:00:00 AM,,500,Gasoline,,
50395,Alaska,AK1755,AK1755_1,Closed,4/28/1980 4:00:00 AM,,680,Gasoline,,
50396,Alaska,AK1755,AK1755_2,Closed,4/28/1980 4:00:00 AM,,680,Gasoline,,
50397,Alaska,AK1669,AK1669_1,Closed,4/26/1980 4:00:00 AM,,500,Gasoline,,
50398,Alaska,AK1749,AK1749_1,Closed,4/25/1980 4:00:00 AM,,3000,Gasoline,,
50399,Alaska,AK1749,AK1749_2,Closed,4/25/1980 4:00:00 AM,,3000,Diesel,,
50400,Alaska,AK729,AK729_1,Closed,4/25/1980 4:00:00 AM,,3000,Gasoline,,
50401,Alaska,AK729,AK729_2,Closed,4/25/1980 4:00:00 AM,,2000,Diesel,,
50402,Alaska,AK359,AK359_1,Closed,4/22/1980 4:00:00 AM,,1500,Gasoline,,
50403,Alaska,AK359,AK359_2,Closed,4/22/1980 4:00:00 AM,,1500,Gasoline,,
50404,Alaska,AK759,AK759_2,Closed,4/19/1980 4:00:00 AM,,5000,Kerosene,,
50405,Alaska,AK759,AK759_3,Closed,4/19/1980 4:00:00 AM,,3000,Kerosene,,
50406,Alaska,AK1481,AK1481_1,Closed,4/18/1980 4:00:00 AM,,10000,Diesel,,
50407,Alaska,AK1481,AK1481_2,Closed,4/18/1980 4:00:00 AM,,4000,Gasoline,,
50408,Alaska,AK578,AK578_1,Closed,4/17/1980 4:00:00 AM,,500,Gasoline,,
50409,Alaska,AK578,AK578_2,Closed,4/17/1980 4:00:00 AM,,500,Diesel,,
50410,Alaska,AK1461,AK1461_1,Closed,4/16/1980 4:00:00 AM,,2000,Gasoline,,
50411,Alaska,AK1461,AK1461_2,Closed,4/16/1980 4:00:00 AM,,2000,Gasoline,,
50412,Alaska,AK691,AK691_1,Closed,4/16/1980 4:00:00 AM,,1000,Gasoline,,
50413,Alaska,AK691,AK691_2,Closed,4/16/1980 4:00:00 AM,,500,Gasoline,,
50414,Alaska,AK1109,AK1109_3,Closed,4/11/1980 4:00:00 AM,,1000,Gasoline,,
50415,Alaska,AK1109,AK1109_4,Closed,4/11/1980 4:00:00 AM,,1000,Gasoline,,
50416,Alaska,AK1118,AK1118_1,Closed,4/10/1980 4:00:00 AM,,1000,Gasoline,,
